"timestamp","temperature","humidity","light","pH","electrical_conductivity"
"2025-03-11 05:15:00",20.88,66.96,11.8,5.872,1.982
"2025-03-11 05:20:00",20.87,67.47,13.7,5.857,1.993
"2025-03-11 05:25:00",20.88,67.1,11.8,5.854,1.975
"2025-03-11 05:30:00",20.82,67.3,8.6,5.86,1.957
"2025-03-11 05:35:00",20.87,68.06,7.7,5.852,1.949
"2025-03-11 05:40:00",20.82,68.27,10.1,5.859,1.941
"2025-03-11 05:45:00",20.87,68.27,9.1,5.844,1.954
"2025-03-11 05:50:00",20.99,67.11,10.1,5.875,1.968
"2025-03-11 05:55:00",20.86,67.64,7.3,5.809,1.975
"2025-03-11 06:00:00",22.24,65.01,10105.2,5.816,1.984
"2025-03-11 06:05:00",22.26,65.59,10110.1,5.821,1.97
"2025-03-11 06:10:00",22.3,66.5,9906.4,5.775,1.964
"2025-03-11 06:15:00",22.33,66.17,9795.1,5.794,1.99
"2025-03-11 06:20:00",22.51,65.78,9532.1,5.742,1.962
"2025-03-11 06:25:00",22.39,65.68,9562.7,5.803,1.912
"2025-03-11 06:30:00",22.47,65.84,9662.6,5.832,1.878
"2025-03-11 06:35:00",22.64,66.25,9959.7,5.783,1.901
"2025-03-11 06:40:00",22.64,66.47,10079.7,5.818,1.916
"2025-03-11 06:45:00",22.7,67.02,10100.3,5.843,1.913
"2025-03-11 06:50:00",22.64,68.09,10053.1,5.902,1.904
"2025-03-11 06:55:00",22.65,67.87,10056.7,5.919,1.885
"2025-03-11 07:00:00",22.59,68.68,10116.3,5.911,1.887
"2025-03-11 07:05:00",22.72,67.88,10082.6,5.899,1.884
"2025-03-11 07:10:00",22.83,67.39,10182.3,5.911,1.868
"2025-03-11 07:15:00",22.88,66.5,10243,5.936,1.868
"2025-03-11 07:20:00",22.98,66.88,10173.8,5.932,1.861
"2025-03-11 07:25:00",23.02,65.83,10272.5,5.883,1.87
"2025-03-11 07:30:00",23.05,65.62,10112.6,5.854,1.9
"2025-03-11 07:35:00",23.1,65.42,10087.9,5.934,1.868
"2025-03-11 07:40:00",23.2,64.72,10197.2,5.921,1.881
"2025-03-11 07:45:00",23.1,65.24,10245,5.911,1.861
"2025-03-11 07:50:00",23.03,65.47,10098.5,5.96,1.871
"2025-03-11 07:55:00",22.99,65.93,10273.6,5.98,1.87
"2025-03-11 08:00:00",22.87,65.65,10179.9,5.963,1.903
"2025-03-11 08:05:00",22.97,64.39,10297.3,5.988,1.905
"2025-03-11 08:10:00",22.9,65.42,10199.7,5.96,1.903
"2025-03-11 08:15:00",22.97,65.06,10149.8,5.991,1.878
"2025-03-11 08:20:00",23.11,65.36,10230.2,5.976,1.876
"2025-03-11 08:25:00",23.15,64.97,10219.8,5.995,1.873
"2025-03-11 08:30:00",23.22,65.68,10251,5.966,1.894
"2025-03-11 08:35:00",23.21,65.56,10311.2,5.999,1.874
"2025-03-11 08:40:00",23.27,64.54,10074.8,5.959,1.863
"2025-03-11 08:45:00",23.36,65.45,10258.7,5.919,1.867
"2025-03-11 08:50:00",23.35,65.1,10244.1,5.89,1.883
"2025-03-11 08:55:00",23.34,64.83,10290.4,5.904,1.894
"2025-03-11 09:00:00",23.36,64.9,10251.5,5.878,1.886
"2025-03-11 09:05:00",23.27,64.56,10141.3,5.882,1.872
"2025-03-11 09:10:00",23.35,63.49,10322,5.921,1.866
"2025-03-11 09:15:00",23.39,63.14,10353.8,5.977,1.843
"2025-03-11 09:20:00",23.43,63.75,10271.3,5.982,1.866
"2025-03-11 09:25:00",23.47,64.17,10335.2,5.945,1.882
"2025-03-11 09:30:00",23.38,63.79,10354.7,5.945,1.894
"2025-03-11 09:35:00",23.43,63.68,10249.7,5.95,1.892
"2025-03-11 09:40:00",23.42,64,10127.6,5.968,1.887
"2025-03-11 09:45:00",23.46,64.52,10177.8,5.976,1.871
"2025-03-11 09:50:00",23.47,64.16,10292.4,6.009,1.884
"2025-03-11 09:55:00",23.46,63.77,10270,5.986,1.884
"2025-03-11 10:00:00",23.49,64.16,10281.8,6.017,1.86
"2025-03-11 10:05:00",23.38,65.07,10243.6,6.016,1.879
"2025-03-11 10:10:00",23.49,64.67,10238.6,6.005,1.875
"2025-03-11 10:15:00",23.57,64.93,10038.7,6.025,1.859
"2025-03-11 10:20:00",23.5,64.67,9934.5,6.045,1.829
"2025-03-11 10:25:00",23.52,64.87,10008.1,5.993,1.8
"2025-03-11 10:30:00",23.35,65.45,9768.4,5.99,1.803
"2025-03-11 10:35:00",23.5,64.47,9998.7,5.984,1.779
"2025-03-11 10:40:00",23.55,63.68,10114.2,5.998,1.767
"2025-03-11 10:45:00",23.58,63.88,9874.1,5.995,1.801
"2025-03-11 10:50:00",23.47,64.08,9728,5.949,1.772
"2025-03-11 10:55:00",23.39,64.21,9780.4,5.96,1.758
"2025-03-11 11:00:00",23.45,63.74,9962.1,5.972,1.759
"2025-03-11 11:05:00",23.52,63.57,10006.2,5.95,1.733
"2025-03-11 11:10:00",23.41,63.14,10069.8,5.99,1.733
"2025-03-11 11:15:00",23.47,63.35,10094.6,5.983,1.732
"2025-03-11 11:20:00",23.32,62.61,9853.8,5.987,1.74
"2025-03-11 11:25:00",23.35,62.72,9900.1,5.976,1.73
"2025-03-11 11:30:00",23.49,63.25,9870.5,6.019,1.717
"2025-03-11 11:35:00",23.53,63.12,9923.7,6.036,1.706
"2025-03-11 11:40:00",23.64,62.9,9839.3,5.973,1.71
"2025-03-11 11:45:00",23.69,64.02,9749.6,5.912,1.704
"2025-03-11 11:50:00",23.64,63.72,9623,5.88,1.716
"2025-03-11 11:55:00",23.68,62.85,9674,5.944,2.294
"2025-03-11 12:00:00",23.52,62.41,9683.8,5.901,2.286
"2025-03-11 12:05:00",23.63,62.18,9763.1,5.908,2.383
"2025-03-11 12:10:00",23.72,61.48,9707.3,5.896,2.435
"2025-03-11 12:15:00",23.68,61.3,9738.8,5.897,2.502
"2025-03-11 12:20:00",23.7,61.31,9713.8,5.935,2.559
"2025-03-11 12:25:00",23.76,60.91,9871.8,5.939,2.627
"2025-03-11 12:30:00",23.86,62.15,9798.6,5.907,2.697
"2025-03-11 12:35:00",23.84,62.25,9503.7,5.888,2.74
"2025-03-11 12:40:00",23.84,62.45,9728.8,5.934,2.847
"2025-03-11 12:45:00",23.66,62.72,9774.6,5.926,2.931
"2025-03-11 12:50:00",23.77,63.48,9858.2,5.931,2.995
"2025-03-11 12:55:00",23.76,64.07,9977.9,5.953,3.084
"2025-03-11 13:00:00",23.8,64.08,10069,5.992,3.13
"2025-03-11 13:05:00",23.85,64.34,9983.3,6.057,3.211
"2025-03-11 13:10:00",23.94,64.12,10104.8,6.073,3.306
"2025-03-11 13:15:00",23.78,63.46,9978.4,6.031,3.373
"2025-03-11 13:20:00",23.87,63.73,10198.9,6.067,3.424
"2025-03-11 13:25:00",23.77,64.62,10527.6,6.117,3.485
"2025-03-11 13:30:00",23.73,63.55,10752.9,6.099,3.6
"2025-03-11 13:35:00",23.8,63.7,10915,6.104,3.66
"2025-03-11 13:40:00",23.81,63.24,10496.2,6.092,3.741
"2025-03-11 13:45:00",23.75,62.16,10359.5,6.125,3.831
"2025-03-11 13:50:00",23.69,61.88,10148.2,6.131,3.935
"2025-03-11 13:55:00",23.8,62.16,10413.4,6.173,4.014
"2025-03-11 14:00:00",23.76,62.71,10263.9,6.162,4.067
"2025-03-11 14:05:00",23.71,62.03,10202.7,6.107,3.984
"2025-03-11 14:10:00",23.86,61.25,10174.8,6.066,3.908
"2025-03-11 14:15:00",23.96,61.08,10063.1,6.029,3.817
"2025-03-11 14:20:00",23.82,60.82,10161.5,5.992,3.75
"2025-03-11 14:25:00",23.89,59.42,10381.6,5.984,3.668
"2025-03-11 14:30:00",23.77,58.72,10178.8,5.996,3.589
"2025-03-11 14:35:00",23.92,59.32,10238.1,6.013,3.471
"2025-03-11 14:40:00",23.86,59.5,10384.3,5.999,3.424
"2025-03-11 14:45:00",23.85,60.99,10163.3,5.982,3.367
"2025-03-11 14:50:00",23.73,61.39,10276.4,5.966,3.324
"2025-03-11 14:55:00",23.8,60.83,10492,5.968,3.244
"2025-03-11 15:00:00",23.79,61.85,10345,5.947,3.198
"2025-03-11 15:05:00",23.72,63.25,10336.6,5.953,3.133
"2025-03-11 15:10:00",23.66,62.54,10438.8,6.023,3.092
"2025-03-11 15:15:00",23.55,63.64,10434.6,6.04,3.04
"2025-03-11 15:20:00",23.63,63.21,10434.3,6.045,3.013
"2025-03-11 15:25:00",23.55,63.75,10430.9,6.04,2.981
"2025-03-11 15:30:00",23.48,63.64,10350.4,6.014,2.933
"2025-03-11 15:35:00",23.54,64.71,10537.5,5.993,2.875
"2025-03-11 15:40:00",23.71,64.75,10565.9,6.006,2.82
"2025-03-11 15:45:00",23.72,64.66,10311.3,5.999,2.756
"2025-03-11 15:50:00",23.66,65.5,10544.4,6.004,2.731
"2025-03-11 15:55:00",23.76,65.08,10339.1,6.026,2.7
"2025-03-11 16:00:00",23.85,64.4,10507.4,5.994,2.65
"2025-03-11 16:05:00",23.74,64.91,10468.3,5.97,2.625
"2025-03-11 16:10:00",23.9,63.56,10617.6,5.966,2.619
"2025-03-11 16:15:00",23.89,63.64,10401.6,5.939,2.596
"2025-03-11 16:20:00",23.9,63.88,10646.9,5.941,2.589
"2025-03-11 16:25:00",23.91,63.81,10475.8,5.936,2.576
"2025-03-11 16:30:00",23.92,64.36,10275.7,5.972,2.581
"2025-03-11 16:35:00",23.91,63.95,10127.1,5.921,2.577
"2025-03-11 16:40:00",23.78,64.59,10419.2,5.94,2.587
"2025-03-11 16:45:00",23.73,65.76,10651,5.927,2.59
"2025-03-11 16:50:00",23.81,65.86,10499.9,5.925,2.539
"2025-03-11 16:55:00",23.69,64.49,10491.2,5.97,2.534
"2025-03-11 17:00:00",23.52,64.28,10261,6.011,2.522
"2025-03-11 17:05:00",23.54,64.29,10161.1,5.984,2.528
"2025-03-11 17:10:00",23.55,63.46,9932.3,6.024,2.509
"2025-03-11 17:15:00",23.56,63.26,9719.6,5.968,2.46
"2025-03-11 17:20:00",23.65,62.38,9771.5,6.057,2.41
"2025-03-11 17:25:00",23.6,62.62,9768.2,6.052,2.408
"2025-03-11 17:30:00",23.67,62.71,9660.8,6.063,2.373
"2025-03-11 17:35:00",23.63,61.72,9802.1,6.078,2.382
"2025-03-11 17:40:00",23.7,62.66,9910.5,6.058,2.371
"2025-03-11 17:45:00",23.67,62.54,9915.5,6.082,2.376
"2025-03-11 17:50:00",23.66,62.78,10051.6,6.111,2.347
"2025-03-11 17:55:00",23.63,63.6,9919.3,6.149,2.346
"2025-03-11 18:00:00",23.67,64.4,9657,6.094,2.297
"2025-03-11 18:05:00",23.64,63.4,9624.7,6.065,2.153
"2025-03-11 18:10:00",23.55,64.87,9421.2,6.109,2.154
"2025-03-11 18:15:00",23.62,64,9671.2,6.102,2.152
"2025-03-11 18:20:00",23.75,63.99,9726.4,6.109,2.118
"2025-03-11 18:25:00",23.69,64.22,9855.4,6.136,2.122
"2025-03-11 18:30:00",23.59,64.89,9906.2,6.109,2.118
"2025-03-11 18:35:00",23.72,65.13,9603.7,6.082,2.137
"2025-03-11 18:40:00",23.62,64.76,9633.4,6.095,2.128
"2025-03-11 18:45:00",23.65,64.62,9690.7,6.084,2.137
"2025-03-11 18:50:00",23.51,64.67,9981.9,6.104,2.171
"2025-03-11 18:55:00",23.41,65.18,9940.6,6.07,2.173
"2025-03-11 19:00:00",23.29,65.52,10091.3,6.084,2.192
"2025-03-11 19:05:00",23.36,65.56,10198.8,6.104,2.209
"2025-03-11 19:10:00",23.34,66.49,10104.9,6.117,2.2
"2025-03-11 19:15:00",23.36,66.03,9994.7,6.124,2.184
"2025-03-11 19:20:00",23.28,66.45,9986.5,6.117,2.185
"2025-03-11 19:25:00",23.34,66.4,9804.4,6.129,2.167
"2025-03-11 19:30:00",23.28,66.1,9715,6.111,2.156
"2025-03-11 19:35:00",23.27,65.22,9860.6,6.06,2.176
"2025-03-11 19:40:00",23.26,65.19,9764.1,6.021,2.152
"2025-03-11 19:45:00",23.17,64.37,9653.1,6.039,2.155
"2025-03-11 19:50:00",23.14,63.93,9702.6,6.025,2.16
"2025-03-11 19:55:00",23.1,64.25,9642.5,5.996,2.15
"2025-03-11 20:00:00",23.27,64.59,9544.3,5.979,2.156
"2025-03-11 20:05:00",23.19,65.32,9713.4,5.968,2.163
"2025-03-11 20:10:00",23.25,65.44,9719.5,5.945,2.157
"2025-03-11 20:15:00",23.36,65.66,9773.7,5.952,2.127
"2025-03-11 20:20:00",23.26,65.9,9698,5.986,2.126
"2025-03-11 20:25:00",23.24,65.63,9898.7,6.004,2.13
"2025-03-11 20:30:00",23.13,65.57,9920.6,5.977,2.111
"2025-03-11 20:35:00",23.07,65.12,9682,5.974,2.087
"2025-03-11 20:40:00",23.07,65.63,9578.2,6.014,2.093
"2025-03-11 20:45:00",23.11,64.67,9754.3,5.969,2.082
"2025-03-11 20:50:00",23,65.42,9870.4,5.989,2.048
"2025-03-11 20:55:00",22.93,65.75,9670.8,5.965,2.027
"2025-03-11 21:00:00",22.92,66.94,9704.7,5.94,2.033
"2025-03-11 21:05:00",22.92,67.24,9640.3,5.935,1.994
"2025-03-11 21:10:00",22.95,66.62,9494.3,5.915,2.018
"2025-03-11 21:15:00",22.88,66.77,9540.9,5.925,2.006
"2025-03-11 21:20:00",22.91,65.11,9764.5,5.936,2.011
"2025-03-11 21:25:00",22.9,65.02,9698.8,5.928,2.036
"2025-03-11 21:30:00",22.93,65.87,9994.6,5.916,2.03
"2025-03-11 21:35:00",22.83,65.41,10173,5.873,2.04
"2025-03-11 21:40:00",22.83,65.88,10176.8,5.865,2.031
"2025-03-11 21:45:00",22.81,65.73,10102.9,5.879,2.036
"2025-03-11 21:50:00",22.7,65.79,10257.1,5.951,2.006
"2025-03-11 21:55:00",22.74,65.67,10292,5.942,1.996
"2025-03-11 22:00:00",21.27,68.69,259.3,6,2.002
"2025-03-11 22:05:00",21.27,68.65,220.9,6.016,1.962
"2025-03-11 22:10:00",21.24,68.32,188.3,5.957,1.935
"2025-03-11 22:15:00",21.26,68.85,160.6,5.963,1.951
"2025-03-11 22:20:00",21.25,68.7,136.2,5.98,1.93
"2025-03-11 22:25:00",21.21,68.58,118.6,5.96,1.932
"2025-03-11 22:30:00",21.07,68.55,104.2,5.992,1.948
"2025-03-11 22:35:00",21.18,66.57,91.6,6.016,1.944
"2025-03-11 22:40:00",21,65.03,82.7,6.015,1.93
"2025-03-11 22:45:00",20.95,65.03,70.2,5.992,1.903
"2025-03-11 22:50:00",20.93,64.59,59.5,6.005,1.922
"2025-03-11 22:55:00",20.83,65.14,53.4,6.052,1.928
"2025-03-11 23:00:00",20.93,65.4,51.7,6.061,1.937
"2025-03-11 23:05:00",20.95,65.31,46.7,6.104,1.944
"2025-03-11 23:10:00",20.85,65.6,40.9,6.105,1.954
"2025-03-11 23:15:00",20.91,64.74,33.8,6.17,1.94
"2025-03-11 23:20:00",21.02,64.39,28,6.144,1.923
"2025-03-11 23:25:00",21,64.78,26,6.137,1.911
"2025-03-11 23:30:00",21,64.19,24.9,6.101,1.927
"2025-03-11 23:35:00",20.92,64.25,24.2,6.137,1.943
"2025-03-11 23:40:00",20.9,64.95,20.9,6.163,1.952
"2025-03-11 23:45:00",20.95,64.88,16,6.132,1.997
"2025-03-11 23:50:00",20.91,65.97,14.7,6.094,1.96
"2025-03-11 23:55:00",20.78,67.02,15.3,6.048,1.997
"2025-03-12 00:00:00",20.75,67.8,16,6.078,1.995
"2025-03-12 00:05:00",20.76,66.59,15.7,6.042,1.995
"2025-03-12 00:10:00",20.75,66.65,14.9,6.029,1.974
"2025-03-12 00:15:00",20.77,66.97,11.4,6.089,1.953
"2025-03-12 00:20:00",20.88,66.16,15.3,6.046,1.965
"2025-03-12 00:25:00",20.9,65.7,14.2,6.046,1.93
"2025-03-12 00:30:00",20.92,65.47,12,6.09,1.939
"2025-03-12 00:35:00",20.95,65.39,11.1,6.038,1.949
"2025-03-12 00:40:00",21,65.74,9.7,6.089,1.936
"2025-03-12 00:45:00",21.09,65.43,10.4,6.076,1.972
"2025-03-12 00:50:00",21.09,65.56,8.2,6.108,1.985
"2025-03-12 00:55:00",21.04,65.85,8,6.113,1.97
"2025-03-12 01:00:00",20.92,65.66,6.6,6.075,1.931
"2025-03-12 01:05:00",21.01,65.45,6.8,6.095,1.94
"2025-03-12 01:10:00",21.02,66.21,4.7,6.145,1.916
"2025-03-12 01:15:00",21.03,65.52,4.8,6.152,1.937
"2025-03-12 01:20:00",21.07,66.21,7.1,6.131,1.886
"2025-03-12 01:25:00",21.17,65.64,7.4,6.115,1.893
"2025-03-12 01:30:00",21.24,65.6,9.7,6.148,1.917
"2025-03-12 01:35:00",21.14,65.87,9.8,6.145,1.908
"2025-03-12 01:40:00",21.23,67.17,12.2,6.129,1.912
"2025-03-12 01:45:00",21.35,67.43,11.4,6.104,1.915
"2025-03-12 01:50:00",21.43,67.33,10.2,6.166,1.895
"2025-03-12 01:55:00",21.38,67.76,7.3,6.132,1.889
"2025-03-12 02:00:00",21.35,68.19,6.9,6.124,1.867
"2025-03-12 02:05:00",21.28,67.59,3.2,6.11,1.863
"2025-03-12 02:10:00",21.47,67.38,4.8,6.106,1.853
"2025-03-12 02:15:00",21.5,67.19,7,6.092,1.865
"2025-03-12 02:20:00",21.42,68.07,5.7,6.068,1.892
"2025-03-12 02:25:00",21.43,66.87,4.8,6.068,1.911
"2025-03-12 02:30:00",21.49,65.78,5.9,6.055,1.872
"2025-03-12 02:35:00",21.44,66.07,4.7,6.085,1.89
"2025-03-12 02:40:00",21.39,66.37,10.3,6.086,1.848
"2025-03-12 02:45:00",21.45,66.31,11.2,6.095,1.872
"2025-03-12 02:50:00",21.52,66.5,10,6.097,1.885
"2025-03-12 02:55:00",21.45,67.05,11.2,6.058,1.899
"2025-03-12 03:00:00",21.41,67.55,15.6,6.068,1.87
"2025-03-12 03:05:00",21.44,68.16,18.7,6.069,1.869
"2025-03-12 03:10:00",21.4,67.41,16.7,6.071,1.844
"2025-03-12 03:15:00",21.41,67.4,14,6.066,1.84
"2025-03-12 03:20:00",21.5,67.14,12,6.073,1.821
"2025-03-12 03:25:00",21.34,66.96,11,6.096,1.811
"2025-03-12 03:30:00",21.21,66,10.7,6.101,1.82
"2025-03-12 03:35:00",21.23,65.72,11.5,6.11,1.806
"2025-03-12 03:40:00",21.21,65.22,10.9,6.075,1.788
"2025-03-12 03:45:00",21.21,64.87,9.8,6.06,1.796
"2025-03-12 03:50:00",21.08,65.58,11.8,6.063,1.795
"2025-03-12 03:55:00",21.2,64.9,12.7,6.104,1.82
"2025-03-12 04:00:00",21.19,64.23,13.6,6.087,1.794
"2025-03-12 04:05:00",21.27,64.12,12.8,6.056,1.793
"2025-03-12 04:10:00",21.14,64.91,9.6,6.061,1.8
"2025-03-12 04:15:00",21.21,65.7,9,6.052,1.834
"2025-03-12 04:20:00",21.17,65.23,10.9,6.028,1.827
"2025-03-12 04:25:00",21.06,66.73,8.6,6.035,1.819
"2025-03-12 04:30:00",21.08,67.3,6.7,6.017,1.806
"2025-03-12 04:35:00",20.81,67.52,6,6.038,1.782
"2025-03-12 04:40:00",20.81,66.72,5.9,6.035,1.8
"2025-03-12 04:45:00",20.88,65.84,5.6,6.008,1.802
"2025-03-12 04:50:00",20.98,66.07,7.8,5.921,1.759
"2025-03-12 04:55:00",20.95,66.49,6.1,5.922,1.74
"2025-03-12 05:00:00",20.94,66.27,7.9,5.979,1.745
"2025-03-12 05:05:00",21.08,66.54,7.5,5.969,1.763
"2025-03-12 05:10:00",20.98,67.08,7.1,5.953,1.761
"2025-03-12 05:15:00",21.05,67.17,8,6.006,1.748
"2025-03-12 05:20:00",20.97,68.21,6.1,6.01,1.743
"2025-03-12 05:25:00",20.96,68.98,5.9,5.999,1.741
"2025-03-12 05:30:00",20.92,68.1,7.2,6.01,1.721
"2025-03-12 05:35:00",20.96,67.29,4.3,6.057,1.736
"2025-03-12 05:40:00",21.03,66.98,5.8,6.066,1.73
"2025-03-12 05:45:00",20.98,66.94,7.4,6.089,1.717
"2025-03-12 05:50:00",20.99,66.98,7.1,6.103,1.701
"2025-03-12 05:55:00",20.95,66.64,8,6.124,2.304
"2025-03-12 06:00:00",22.59,65.2,10237.8,6.16,2.298
"2025-03-12 06:05:00",22.74,64.93,10178.2,6.108,2.321
"2025-03-12 06:10:00",22.88,64.94,10167.6,6.075,2.328
"2025-03-12 06:15:00",22.87,65.75,10412.5,6.091,2.306
"2025-03-12 06:20:00",22.92,65.22,10295.2,6.059,2.322
"2025-03-12 06:25:00",22.99,65.45,10177.8,6.037,2.349
"2025-03-12 06:30:00",23.04,65.31,10526.7,6.007,2.341
"2025-03-12 06:35:00",23.15,64.88,10469.8,5.945,2.364
"2025-03-12 06:40:00",23.18,65.93,10401.3,5.97,2.354
"2025-03-12 06:45:00",23.24,65.9,10408.9,5.989,2.338
"2025-03-12 06:50:00",23.21,66.69,10394.4,5.98,2.343
"2025-03-12 06:55:00",23.2,66.12,10269.1,5.963,2.332
"2025-03-12 07:00:00",23.11,65.26,10307.9,5.927,2.331
"2025-03-12 07:05:00",23.05,65.39,10162.7,5.928,2.318
"2025-03-12 07:10:00",23.1,64.36,10031.3,5.895,2.323
"2025-03-12 07:15:00",22.99,65.45,10127.1,5.905,2.308
"2025-03-12 07:20:00",22.99,66.16,10167.9,5.923,2.283
"2025-03-12 07:25:00",23.04,65.05,9960.7,5.894,2.279
"2025-03-12 07:30:00",23.16,64.64,9946,5.93,2.28
"2025-03-12 07:35:00",23.24,64.42,10200.1,5.939,2.263
"2025-03-12 07:40:00",23.26,64.73,10177,5.965,2.269
"2025-03-12 07:45:00",23.25,62.81,10191.5,5.926,2.301
"2025-03-12 07:50:00",23.21,62.26,10467.3,5.966,2.314
"2025-03-12 07:55:00",23.22,63.32,10345.7,5.983,2.308
"2025-03-12 08:00:00",23.13,63.3,10397.6,5.945,2.293
"2025-03-12 08:05:00",23.2,64.08,10546.5,5.922,2.282
"2025-03-12 08:10:00",23.27,63.54,10466.7,5.881,2.297
"2025-03-12 08:15:00",23.4,63.72,10244,5.893,2.323
"2025-03-12 08:20:00",23.39,64.31,10021,5.924,2.364
"2025-03-12 08:25:00",23.43,64.56,9814.5,5.956,2.359
"2025-03-12 08:30:00",23.45,62.97,9995.6,5.944,2.368
"2025-03-12 08:35:00",23.51,62.06,9994.1,5.907,2.324
"2025-03-12 08:40:00",23.47,61.98,10131.8,5.917,2.293
"2025-03-12 08:45:00",23.46,62.75,10653.3,5.872,2.269
"2025-03-12 08:50:00",23.4,62.54,10502.8,5.895,2.263
"2025-03-12 08:55:00",23.33,62.31,10437.2,5.985,2.274
"2025-03-12 09:00:00",23.43,61.61,10141.8,5.991,2.264
"2025-03-12 09:05:00",23.42,61.31,9998.5,5.935,2.253
"2025-03-12 09:10:00",23.36,61.28,9970.4,5.922,2.269
"2025-03-12 09:15:00",23.33,61.98,9969.9,5.938,2.278
"2025-03-12 09:20:00",23.29,62.12,10200.4,5.93,2.271
"2025-03-12 09:25:00",23.37,63.07,10434.4,5.955,2.27
"2025-03-12 09:30:00",23.43,63.12,10262.5,5.984,2.276
"2025-03-12 09:35:00",23.47,63.45,10303.9,6.022,2.309
"2025-03-12 09:40:00",23.48,63.27,10345.1,5.986,2.302
"2025-03-12 09:45:00",23.42,62.73,10203.6,5.986,2.285
"2025-03-12 09:50:00",23.65,62.28,10188.1,6.016,2.24
"2025-03-12 09:55:00",23.69,62.65,10205.1,6.046,2.216
"2025-03-12 10:00:00",23.61,62.82,10275,6.009,2.204
"2025-03-12 10:05:00",23.68,62.86,10063.2,6.047,2.202
"2025-03-12 10:10:00",23.72,61.66,9927.3,6.047,2.169
"2025-03-12 10:15:00",23.71,61.71,9811.8,6.036,2.176
"2025-03-12 10:20:00",23.67,62.09,9766.8,6.022,2.159
"2025-03-12 10:25:00",23.72,62.42,9767.3,6.104,2.128
"2025-03-12 10:30:00",23.71,63.69,10103.5,6.123,2.116
"2025-03-12 10:35:00",23.71,64.21,10212.9,6.159,2.135
"2025-03-12 10:40:00",23.74,64.48,10096.7,6.114,2.167
"2025-03-12 10:45:00",23.77,64.6,10231,6.104,2.172
"2025-03-12 10:50:00",23.67,64.6,10386.5,6.095,2.149
"2025-03-12 10:55:00",23.78,63.62,10348.4,6.05,2.134
"2025-03-12 11:00:00",23.75,64.09,9978,6.046,2.151
"2025-03-12 11:05:00",23.73,62.6,9719.1,6.03,2.172
"2025-03-12 11:10:00",23.84,62.39,9760.1,6.105,2.191
"2025-03-12 11:15:00",23.98,62,9744.2,6.104,2.175
"2025-03-12 11:20:00",24.1,61.97,9796.4,6.086,2.191
"2025-03-12 11:25:00",23.9,63.24,9783.1,6.053,2.204
"2025-03-12 11:30:00",23.91,62.47,9662.6,6.01,2.209
"2025-03-12 11:35:00",24.03,62.51,9777.6,6.022,2.205
"2025-03-12 11:40:00",24.1,62.64,9647.2,6.087,2.176
"2025-03-12 11:45:00",24.12,61.39,9557.6,6.094,2.199
"2025-03-12 11:50:00",24.12,61.72,9500.7,6.064,2.212
"2025-03-12 11:55:00",24.21,61.86,9614.7,6.056,2.193
"2025-03-12 12:00:00",24.13,61.97,9750.5,6.026,2.205
"2025-03-12 12:05:00",24.11,61.77,9500.1,6.009,2.194
"2025-03-12 12:10:00",23.99,62.34,9556.5,6.017,2.188
"2025-03-12 12:15:00",24.1,62,9820.6,6.028,2.193
"2025-03-12 12:20:00",24.04,62.55,9578.3,6.001,2.178
"2025-03-12 12:25:00",23.92,63.02,9601.6,5.968,2.166
"2025-03-12 12:30:00",23.89,63.87,9756.1,5.927,2.16
"2025-03-12 12:35:00",23.95,65.11,10035.9,5.912,2.153
"2025-03-12 12:40:00",23.95,64.86,10040.9,5.951,2.155
"2025-03-12 12:45:00",23.91,64.46,9963.2,5.946,2.145
"2025-03-12 12:50:00",23.82,64.36,9946.1,5.922,2.125
"2025-03-12 12:55:00",23.87,65.06,9895.6,5.931,2.128
"2025-03-12 13:00:00",23.83,65.76,9852,5.873,2.149
"2025-03-12 13:05:00",23.86,65.25,9775.4,5.916,2.127
"2025-03-12 13:10:00",23.99,64.8,9650.2,5.963,2.118
"2025-03-12 13:15:00",24,65.19,9494,5.97,2.118
"2025-03-12 13:20:00",24.01,64.67,9650.8,6.004,2.121
"2025-03-12 13:25:00",23.93,65.37,9578.7,6.037,2.101
"2025-03-12 13:30:00",24.09,65.4,9617,6.078,2.104
"2025-03-12 13:35:00",24.15,66.13,9731.8,6.082,2.131
"2025-03-12 13:40:00",24.13,66.31,9691.3,6.047,2.127
"2025-03-12 13:45:00",24.16,65.76,9714.7,6.013,2.132
"2025-03-12 13:50:00",24.17,66.41,9447.4,5.955,2.094
"2025-03-12 13:55:00",24.07,66.33,9518.9,5.921,2.095
"2025-03-12 14:00:00",24.16,66.44,9414.1,5.936,2.069
"2025-03-12 14:05:00",24.05,66.06,9420.5,5.959,2.069
"2025-03-12 14:10:00",24.01,66.66,9737.9,5.977,2.093
"2025-03-12 14:15:00",24.04,66.63,9969.9,6.023,2.083
"2025-03-12 14:20:00",24.02,66.97,10019.9,6.045,2.095
"2025-03-12 14:25:00",24.08,65.52,9815.4,6.093,2.095
"2025-03-12 14:30:00",24.25,64.9,9593.5,6.081,2.056
"2025-03-12 14:35:00",24.26,65.6,9643.2,6.074,2.03
"2025-03-12 14:40:00",24.18,64.92,9763.2,6.017,2.029
"2025-03-12 14:45:00",24.05,65.23,9655.6,6.046,2.022
"2025-03-12 14:50:00",24.01,66.12,9675.4,6.022,2.012
"2025-03-12 14:55:00",24.1,65.58,9733.9,6.023,1.966
